folder,techno_modifiee,technology,f,gwp_constr
Techno_H2_STORAGE_gwp6,H2_STORAGE,BIOMASS_TO_METHANOL,7.358059,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,BIOMASS_TO_METHANOL,7.326898,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,BIOMASS_TO_METHANOL,6.147032,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,BIOMASS_TO_METHANOL,6.937628,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,BIOMASS_TO_METHANOL,6.418595,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,GAS_TO_HVC,8.725258,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,GAS_TO_HVC,11.207311,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,GAS_TO_HVC,12.059057,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,GAS_TO_HVC,12.253151,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,GAS_TO_HVC,12.932498,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,GAS_TO_HVC,12.261268,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,GAS_TO_HVC,12.089931,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,GAS_TO_HVC,13.183067,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,GAS_TO_HVC,11.827142,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,GAS_TO_HVC,13.111874,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,GAS_TO_HVC,11.303687,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,HABER_BOSCH,8.438983,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,HABER_BOSCH,11.699634,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,HABER_BOSCH,12.188698,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,HABER_BOSCH,12.11745,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,HABER_BOSCH,12.943969,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,HABER_BOSCH,12.870744,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,HABER_BOSCH,12.704563,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,HABER_BOSCH,13.818726,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,HABER_BOSCH,12.382317,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,HABER_BOSCH,13.064952,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,HABER_BOSCH,11.538123,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,METHANE_TO_METHANOL,10.537642,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,METHANE_TO_METHANOL,14.149036,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,METHANE_TO_METHANOL,14.718143,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,METHANE_TO_METHANOL,14.853791,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,METHANE_TO_METHANOL,15.439933,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,METHANE_TO_METHANOL,15.42344,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,METHANE_TO_METHANOL,15.112435,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,METHANE_TO_METHANOL,16.483497,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,METHANE_TO_METHANOL,14.65884,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,METHANE_TO_METHANOL,15.866198,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,METHANE_TO_METHANOL,13.835349,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,METHANOL_TO_HVC,10.273809,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,METHANOL_TO_HVC,12.778884,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,METHANOL_TO_HVC,12.961705,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,METHANOL_TO_HVC,12.796644,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,METHANOL_TO_HVC,13.056764,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,METHANOL_TO_HVC,13.418455,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,METHANOL_TO_HVC,13.313051,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,METHANOL_TO_HVC,13.885145,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,METHANOL_TO_HVC,12.744116,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,METHANOL_TO_HVC,13.485667,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,METHANOL_TO_HVC,12.413727,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,OIL_TO_HVC,17.398525,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,OIL_TO_HVC,24.4211,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,OIL_TO_HVC,25.480095,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,OIL_TO_HVC,25.132335,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,OIL_TO_HVC,26.142093,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,OIL_TO_HVC,26.736429,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,OIL_TO_HVC,26.485821,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,OIL_TO_HVC,28.594063,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,OIL_TO_HVC,25.241786,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,OIL_TO_HVC,27.250239,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,OIL_TO_HVC,23.815763,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,PYROLYSIS_TO_FUELS,7.108055,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,PYROLYSIS_TO_FUELS,10.51379,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,PYROLYSIS_TO_FUELS,10.782438,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,PYROLYSIS_TO_FUELS,10.50111,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,PYROLYSIS_TO_FUELS,10.785668,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,PYROLYSIS_TO_FUELS,11.52719,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,PYROLYSIS_TO_FUELS,11.28258,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,PYROLYSIS_TO_FUELS,11.919464,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,PYROLYSIS_TO_FUELS,10.314668,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,PYROLYSIS_TO_FUELS,11.433955,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,PYROLYSIS_TO_FUELS,10.02694,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,PYROLYSIS_TO_LFO,6.362504,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,PYROLYSIS_TO_LFO,9.785575,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,PYROLYSIS_TO_LFO,9.84855,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,PYROLYSIS_TO_LFO,9.476827,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,PYROLYSIS_TO_LFO,9.874032,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,PYROLYSIS_TO_LFO,10.89131,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,PYROLYSIS_TO_LFO,10.523563,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,PYROLYSIS_TO_LFO,10.939595,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,PYROLYSIS_TO_LFO,9.497857,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,PYROLYSIS_TO_LFO,10.446445,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,PYROLYSIS_TO_LFO,9.333571,9.9
Techno_H2_STORAGE_gwp0,H2_STORAGE,SYN_METHANOLATION,6.890454,0.0
Techno_H2_STORAGE_gwp1,H2_STORAGE,SYN_METHANOLATION,10.147251,0.9000000000000004
Techno_H2_STORAGE_gwp2,H2_STORAGE,SYN_METHANOLATION,10.235411,1.9000000000000004
Techno_H2_STORAGE_gwp3,H2_STORAGE,SYN_METHANOLATION,9.978501,2.9000000000000004
Techno_H2_STORAGE_gwp4,H2_STORAGE,SYN_METHANOLATION,10.250045,3.9
Techno_H2_STORAGE_gwp5,H2_STORAGE,SYN_METHANOLATION,11.126874,4.9
Techno_H2_STORAGE_gwp6,H2_STORAGE,SYN_METHANOLATION,10.820954,5.9
Techno_H2_STORAGE_gwp7,H2_STORAGE,SYN_METHANOLATION,11.324757,6.9
Techno_H2_STORAGE_gwp8,H2_STORAGE,SYN_METHANOLATION,9.897051,7.9
Techno_H2_STORAGE_gwp9,H2_STORAGE,SYN_METHANOLATION,10.876888,8.9
Techno_H2_STORAGE_gwp10,H2_STORAGE,SYN_METHANOLATION,9.695425,9.9
Techno_PHEV_BATT_gwp0,PHEV_BATT,AMMONIA_TO_H2,0.000197,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,AMMONIA_TO_H2,10.414304,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,AMMONIA_TO_H2,10.19189,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,AMMONIA_TO_H2,7.913123,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,AMMONIA_TO_H2,9.929583,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,AMMONIA_TO_H2,9.91281,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,AMMONIA_TO_H2,9.858195,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,AMMONIA_TO_H2,9.943454,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,AMMONIA_TO_H2,7.966591,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,AMMONIA_TO_H2,9.742198,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,AMMONIA_TO_H2,9.673337,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,AMMONIA_TO_H2,8.920503,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,AMMONIA_TO_H2,10.231396,56.0
Techno_PHEV_BATT_gwp61,PHEV_BATT,AMMONIA_TO_H2,9.202727,61.0
Techno_PHEV_BATT_gwp66,PHEV_BATT,AMMONIA_TO_H2,8.641664,66.0
Techno_PHEV_BATT_gwp71,PHEV_BATT,AMMONIA_TO_H2,9.287672,71.0
Techno_PHEV_BATT_gwp76,PHEV_BATT,AMMONIA_TO_H2,10.01231,76.0
Techno_PHEV_BATT_gwp81,PHEV_BATT,AMMONIA_TO_H2,9.204059,81.0
Techno_PHEV_BATT_gwp86,PHEV_BATT,AMMONIA_TO_H2,8.679161,86.0
Techno_PHEV_BATT_gwp91,PHEV_BATT,AMMONIA_TO_H2,9.223157,91.0
Techno_PHEV_BATT_gwp96,PHEV_BATT,AMMONIA_TO_H2,9.456993,96.0
Techno_PHEV_BATT_gwp101,PHEV_BATT,AMMONIA_TO_H2,8.668828,101.0
Techno_PHEV_BATT_gwp0,PHEV_BATT,BIOMASS_TO_HVC,0.000152,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,BIOMASS_TO_HVC,9.411773,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,BIOMASS_TO_HVC,8.993714,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,BIOMASS_TO_HVC,6.741275,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,BIOMASS_TO_HVC,8.669632,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,BIOMASS_TO_HVC,8.354191,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,BIOMASS_TO_HVC,9.042795,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,BIOMASS_TO_HVC,8.962951,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,BIOMASS_TO_HVC,6.901888,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,BIOMASS_TO_HVC,8.83653,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,BIOMASS_TO_HVC,9.189678,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,BIOMASS_TO_HVC,8.162084,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,BIOMASS_TO_HVC,9.017477,56.0
Techno_PHEV_BATT_gwp61,PHEV_BATT,BIOMASS_TO_HVC,8.513746,61.0
Techno_PHEV_BATT_gwp66,PHEV_BATT,BIOMASS_TO_HVC,7.671022,66.0
Techno_PHEV_BATT_gwp71,PHEV_BATT,BIOMASS_TO_HVC,7.839524,71.0
Techno_PHEV_BATT_gwp76,PHEV_BATT,BIOMASS_TO_HVC,9.153604,76.0
Techno_PHEV_BATT_gwp81,PHEV_BATT,BIOMASS_TO_HVC,8.513551,81.0
Techno_PHEV_BATT_gwp86,PHEV_BATT,BIOMASS_TO_HVC,8.058999,86.0
Techno_PHEV_BATT_gwp91,PHEV_BATT,BIOMASS_TO_HVC,8.931532,91.0
Techno_PHEV_BATT_gwp96,PHEV_BATT,BIOMASS_TO_HVC,9.078381,96.0
Techno_PHEV_BATT_gwp101,PHEV_BATT,BIOMASS_TO_HVC,7.490207,101.0
Techno_PHEV_BATT_gwp0,PHEV_BATT,BIOMASS_TO_METHANOL,0.000134,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,BIOMASS_TO_METHANOL,7.738493,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,BIOMASS_TO_METHANOL,7.46701,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,BIOMASS_TO_METHANOL,5.709154,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,BIOMASS_TO_METHANOL,7.152852,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,BIOMASS_TO_METHANOL,7.027488,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,BIOMASS_TO_METHANOL,7.497711,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,BIOMASS_TO_METHANOL,7.534139,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,BIOMASS_TO_METHANOL,5.837762,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,BIOMASS_TO_METHANOL,7.166384,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,BIOMASS_TO_METHANOL,7.551744,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,BIOMASS_TO_METHANOL,6.732627,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,BIOMASS_TO_METHANOL,7.405873,56.0
Techno_PHEV_BATT_gwp61,PHEV_BATT,BIOMASS_TO_METHANOL,6.922829,61.0
Techno_PHEV_BATT_gwp66,PHEV_BATT,BIOMASS_TO_METHANOL,6.270877,66.0
Techno_PHEV_BATT_gwp71,PHEV_BATT,BIOMASS_TO_METHANOL,6.527929,71.0
Techno_PHEV_BATT_gwp76,PHEV_BATT,BIOMASS_TO_METHANOL,7.58698,76.0
Techno_PHEV_BATT_gwp81,PHEV_BATT,BIOMASS_TO_METHANOL,6.910003,81.0
Techno_PHEV_BATT_gwp86,PHEV_BATT,BIOMASS_TO_METHANOL,6.587209,86.0
Techno_PHEV_BATT_gwp91,PHEV_BATT,BIOMASS_TO_METHANOL,7.263177,91.0
Techno_PHEV_BATT_gwp96,PHEV_BATT,BIOMASS_TO_METHANOL,7.514013,96.0
Techno_PHEV_BATT_gwp101,PHEV_BATT,BIOMASS_TO_METHANOL,6.199412,101.0
Techno_PHEV_BATT_gwp0,PHEV_BATT,GAS_TO_HVC,0.00029,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,GAS_TO_HVC,14.486586,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,GAS_TO_HVC,14.739558,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,GAS_TO_HVC,11.329395,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,GAS_TO_HVC,14.431384,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,GAS_TO_HVC,14.311255,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,GAS_TO_HVC,13.567618,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,GAS_TO_HVC,13.236449,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,GAS_TO_HVC,11.202954,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,GAS_TO_HVC,13.86109,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,GAS_TO_HVC,13.430415,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,GAS_TO_HVC,11.916179,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,GAS_TO_HVC,14.71957,56.0
Techno_PHEV_BATT_gwp61,PHEV_BATT,GAS_TO_HVC,13.305568,61.0
Techno_PHEV_BATT_gwp66,PHEV_BATT,GAS_TO_HVC,12.389553,66.0
Techno_PHEV_BATT_gwp71,PHEV_BATT,GAS_TO_HVC,13.96966,71.0
Techno_PHEV_BATT_gwp76,PHEV_BATT,GAS_TO_HVC,14.03818,76.0
Techno_PHEV_BATT_gwp81,PHEV_BATT,GAS_TO_HVC,13.023195,81.0
Techno_PHEV_BATT_gwp86,PHEV_BATT,GAS_TO_HVC,12.09652,86.0
Techno_PHEV_BATT_gwp91,PHEV_BATT,GAS_TO_HVC,12.934792,91.0
Techno_PHEV_BATT_gwp96,PHEV_BATT,GAS_TO_HVC,12.767404,96.0
Techno_PHEV_BATT_gwp101,PHEV_BATT,GAS_TO_HVC,12.370876,101.0
Techno_PHEV_BATT_gwp0,PHEV_BATT,HABER_BOSCH,0.000278,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,HABER_BOSCH,14.679004,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,HABER_BOSCH,14.124384,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,HABER_BOSCH,11.225129,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,HABER_BOSCH,14.242035,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,HABER_BOSCH,14.088322,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,HABER_BOSCH,13.75174,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,HABER_BOSCH,13.617223,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,HABER_BOSCH,11.33223,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,HABER_BOSCH,13.570348,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,HABER_BOSCH,13.210141,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,HABER_BOSCH,12.443894,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,HABER_BOSCH,14.30252,56.0
Techno_PHEV_BATT_gwp61,PHEV_BATT,HABER_BOSCH,12.587684,61.0
Techno_PHEV_BATT_gwp66,PHEV_BATT,HABER_BOSCH,12.171448,66.0
Techno_PHEV_BATT_gwp71,PHEV_BATT,HABER_BOSCH,13.66556,71.0
Techno_PHEV_BATT_gwp76,PHEV_BATT,HABER_BOSCH,14.180071,76.0
Techno_PHEV_BATT_gwp81,PHEV_BATT,HABER_BOSCH,13.06738,81.0
Techno_PHEV_BATT_gwp86,PHEV_BATT,HABER_BOSCH,12.33705,86.0
Techno_PHEV_BATT_gwp91,PHEV_BATT,HABER_BOSCH,12.994677,91.0
Techno_PHEV_BATT_gwp96,PHEV_BATT,HABER_BOSCH,13.031014,96.0
Techno_PHEV_BATT_gwp101,PHEV_BATT,HABER_BOSCH,12.400564,101.0
Techno_PHEV_BATT_gwp0,PHEV_BATT,METHANE_TO_METHANOL,4.402447,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,METHANE_TO_METHANOL,17.181061,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,METHANE_TO_METHANOL,17.452848,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,METHANE_TO_METHANOL,13.462981,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,METHANE_TO_METHANOL,17.321091,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,METHANE_TO_METHANOL,16.926656,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,METHANE_TO_METHANOL,16.553207,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,METHANE_TO_METHANOL,16.461461,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,METHANE_TO_METHANOL,13.654969,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,METHANE_TO_METHANOL,16.618072,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,METHANE_TO_METHANOL,16.263739,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,METHANE_TO_METHANOL,14.971654,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,METHANE_TO_METHANOL,17.551759,56.0
Techno_PHEV_BATT_gwp61,PHEV_BATT,METHANE_TO_METHANOL,15.767964,61.0
Techno_PHEV_BATT_gwp66,PHEV_BATT,METHANE_TO_METHANOL,14.836739,66.0
Techno_PHEV_BATT_gwp71,PHEV_BATT,METHANE_TO_METHANOL,16.297827,71.0
Techno_PHEV_BATT_gwp76,PHEV_BATT,METHANE_TO_METHANOL,17.073737,76.0
Techno_PHEV_BATT_gwp81,PHEV_BATT,METHANE_TO_METHANOL,15.866512,81.0
Techno_PHEV_BATT_gwp86,PHEV_BATT,METHANE_TO_METHANOL,14.882491,86.0
Techno_PHEV_BATT_gwp91,PHEV_BATT,METHANE_TO_METHANOL,15.796114,91.0
Techno_PHEV_BATT_gwp96,PHEV_BATT,METHANE_TO_METHANOL,15.864703,96.0
Techno_PHEV_BATT_gwp101,PHEV_BATT,METHANE_TO_METHANOL,14.93984,101.0
Techno_PHEV_BATT_gwp0,PHEV_BATT,METHANOL_TO_HVC,4.892224,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,METHANOL_TO_HVC,14.422073,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,METHANOL_TO_HVC,14.155092,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,METHANOL_TO_HVC,11.736062,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,METHANOL_TO_HVC,13.877049,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,METHANOL_TO_HVC,13.582651,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,METHANOL_TO_HVC,13.802153,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,METHANOL_TO_HVC,13.661811,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,METHANOL_TO_HVC,11.874915,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,METHANOL_TO_HVC,13.88615,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,METHANOL_TO_HVC,13.802163,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,METHANOL_TO_HVC,13.100948,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,METHANOL_TO_HVC,14.152738,56.0
Techno_PHEV_BATT_gwp61,PHEV_BATT,METHANOL_TO_HVC,13.367865,61.0
Techno_PHEV_BATT_gwp66,PHEV_BATT,METHANOL_TO_HVC,12.792498,66.0
Techno_PHEV_BATT_gwp71,PHEV_BATT,METHANOL_TO_HVC,13.335424,71.0
Techno_PHEV_BATT_gwp76,PHEV_BATT,METHANOL_TO_HVC,14.104617,76.0
Techno_PHEV_BATT_gwp81,PHEV_BATT,METHANOL_TO_HVC,13.515054,81.0
Techno_PHEV_BATT_gwp86,PHEV_BATT,METHANOL_TO_HVC,13.05732,86.0
Techno_PHEV_BATT_gwp91,PHEV_BATT,METHANOL_TO_HVC,13.575907,91.0
Techno_PHEV_BATT_gwp96,PHEV_BATT,METHANOL_TO_HVC,13.557921,96.0
Techno_PHEV_BATT_gwp101,PHEV_BATT,METHANOL_TO_HVC,12.794624,101.0
Techno_PHEV_BATT_gwp0,PHEV_BATT,OIL_TO_HVC,0.000545,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,OIL_TO_HVC,30.474494,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,OIL_TO_HVC,29.30708,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,OIL_TO_HVC,22.126092,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,OIL_TO_HVC,28.86328,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,OIL_TO_HVC,28.048021,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,OIL_TO_HVC,28.617784,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,OIL_TO_HVC,27.724461,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,OIL_TO_HVC,22.499183,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,OIL_TO_HVC,28.928626,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,OIL_TO_HVC,27.893777,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,OIL_TO_HVC,26.278076,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,OIL_TO_HVC,29.74624,56.0
Techno_PHEV_BATT_gwp61,PHEV_BATT,OIL_TO_HVC,26.817793,61.0
Techno_PHEV_BATT_gwp66,PHEV_BATT,OIL_TO_HVC,25.425436,66.0
Techno_PHEV_BATT_gwp71,PHEV_BATT,OIL_TO_HVC,27.38138,71.0
Techno_PHEV_BATT_gwp76,PHEV_BATT,OIL_TO_HVC,29.320082,76.0
Techno_PHEV_BATT_gwp81,PHEV_BATT,OIL_TO_HVC,27.345713,81.0
Techno_PHEV_BATT_gwp86,PHEV_BATT,OIL_TO_HVC,25.969517,86.0
Techno_PHEV_BATT_gwp91,PHEV_BATT,OIL_TO_HVC,27.332711,91.0
Techno_PHEV_BATT_gwp96,PHEV_BATT,OIL_TO_HVC,27.230362,96.0
Techno_PHEV_BATT_gwp101,PHEV_BATT,OIL_TO_HVC,25.325483,101.0
Techno_PHEV_BATT_gwp0,PHEV_BATT,PYROLYSIS_TO_FUELS,0.00022,0.0
Techno_PHEV_BATT_gwp1,PHEV_BATT,PYROLYSIS_TO_FUELS,12.331434,1.0
Techno_PHEV_BATT_gwp6,PHEV_BATT,PYROLYSIS_TO_FUELS,12.022288,6.0
Techno_PHEV_BATT_gwp11,PHEV_BATT,PYROLYSIS_TO_FUELS,9.036191,11.0
Techno_PHEV_BATT_gwp16,PHEV_BATT,PYROLYSIS_TO_FUELS,11.73631,16.0
Techno_PHEV_BATT_gwp21,PHEV_BATT,PYROLYSIS_TO_FUELS,11.379424,21.0
Techno_PHEV_BATT_gwp26,PHEV_BATT,PYROLYSIS_TO_FUELS,11.615847,26.0
Techno_PHEV_BATT_gwp31,PHEV_BATT,PYROLYSIS_TO_FUELS,11.515494,31.0
Techno_PHEV_BATT_gwp36,PHEV_BATT,PYROLYSIS_TO_FUELS,9.20672,36.0
Techno_PHEV_BATT_gwp41,PHEV_BATT,PYROLYSIS_TO_FUELS,11.672248,41.0
Techno_PHEV_BATT_gwp46,PHEV_BATT,PYROLYSIS_TO_FUELS,11.621941,46.0
Techno_PHEV_BATT_gwp51,PHEV_BATT,PYROLYSIS_TO_FUELS,10.604895,51.0
Techno_PHEV_BATT_gwp56,PHEV_BATT,PYROLYSIS_TO_FUELS,12.167525,56.0
