folder,techno_modifiee,technology,f,gwp_constr
44_IS_Techno_TS_DEC_HP_ELEC_gwp28,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.178254,27.62
45_IS_Techno_TS_DEC_HP_ELEC_gwp28,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.113631,28.12
46_IS_Techno_TS_DEC_HP_ELEC_gwp29,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.216697,28.62
47_IS_Techno_TS_DEC_HP_ELEC_gwp29,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.233718,29.12
48_IS_Techno_TS_DEC_HP_ELEC_gwp30,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.019693,29.62
49_IS_Techno_TS_DEC_HP_ELEC_gwp30,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.054914,30.12
50_IS_Techno_TS_DEC_HP_ELEC_gwp31,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.019539,30.62
51_IS_Techno_TS_DEC_HP_ELEC_gwp31,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,27.969387,31.12
52_IS_Techno_TS_DEC_HP_ELEC_gwp32,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.109034,31.62
53_IS_Techno_TS_DEC_HP_ELEC_gwp32,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.102784,32.120000000000005
54_IS_Techno_TS_DEC_HP_ELEC_gwp33,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.048171,32.620000000000005
55_IS_Techno_TS_DEC_HP_ELEC_gwp33,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.280982,33.120000000000005
56_IS_Techno_TS_DEC_HP_ELEC_gwp34,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.323632,33.620000000000005
57_IS_Techno_TS_DEC_HP_ELEC_gwp34,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.009829,34.120000000000005
58_IS_Techno_TS_DEC_HP_ELEC_gwp35,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.064821,34.620000000000005
59_IS_Techno_TS_DEC_HP_ELEC_gwp35,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.033994,35.120000000000005
60_IS_Techno_TS_DEC_HP_ELEC_gwp36,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.128039,35.620000000000005
61_IS_Techno_TS_DEC_HP_ELEC_gwp36,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.028224,36.120000000000005
62_IS_Techno_TS_DEC_HP_ELEC_gwp37,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.038736,36.620000000000005
63_IS_Techno_TS_DEC_HP_ELEC_gwp37,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.136477,37.120000000000005
64_IS_Techno_TS_DEC_HP_ELEC_gwp38,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.068583,37.620000000000005
65_IS_Techno_TS_DEC_HP_ELEC_gwp38,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.035539,38.120000000000005
66_IS_Techno_TS_DEC_HP_ELEC_gwp39,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.049162,38.620000000000005
67_IS_Techno_TS_DEC_HP_ELEC_gwp39,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.028224,39.120000000000005
68_IS_Techno_TS_DEC_HP_ELEC_gwp40,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.120502,39.620000000000005
69_IS_Techno_TS_DEC_HP_ELEC_gwp40,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.045376,40.120000000000005
70_IS_Techno_TS_DEC_HP_ELEC_gwp41,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.031715,40.620000000000005
71_IS_Techno_TS_DEC_HP_ELEC_gwp41,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.037449,41.120000000000005
72_IS_Techno_TS_DEC_HP_ELEC_gwp42,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.021684,41.620000000000005
73_IS_Techno_TS_DEC_HP_ELEC_gwp42,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.02216,42.120000000000005
74_IS_Techno_TS_DEC_HP_ELEC_gwp43,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.04934,42.620000000000005
75_IS_Techno_TS_DEC_HP_ELEC_gwp43,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.221603,43.120000000000005
76_IS_Techno_TS_DEC_HP_ELEC_gwp44,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.130922,43.620000000000005
77_IS_Techno_TS_DEC_HP_ELEC_gwp44,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.059703,44.120000000000005
78_IS_Techno_TS_DEC_HP_ELEC_gwp45,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.055972,44.620000000000005
79_IS_Techno_TS_DEC_HP_ELEC_gwp45,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.15634,45.120000000000005
80_IS_Techno_TS_DEC_HP_ELEC_gwp46,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.182102,45.620000000000005
81_IS_Techno_TS_DEC_HP_ELEC_gwp46,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.01149,46.120000000000005
82_IS_Techno_TS_DEC_HP_ELEC_gwp47,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.084287,46.620000000000005
83_IS_Techno_TS_DEC_HP_ELEC_gwp47,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.260281,47.120000000000005
84_IS_Techno_TS_DEC_HP_ELEC_gwp48,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.025243,47.620000000000005
85_IS_Techno_TS_DEC_HP_ELEC_gwp48,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.053283,48.120000000000005
86_IS_Techno_TS_DEC_HP_ELEC_gwp49,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.137698,48.620000000000005
87_IS_Techno_TS_DEC_HP_ELEC_gwp49,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.210822,49.120000000000005
88_IS_Techno_TS_DEC_HP_ELEC_gwp50,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.049497,49.620000000000005
89_IS_Techno_TS_DEC_HP_ELEC_gwp50,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.105703,50.120000000000005
90_IS_Techno_TS_DEC_HP_ELEC_gwp51,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.043193,50.620000000000005
91_IS_Techno_TS_DEC_HP_ELEC_gwp51,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.073313,51.120000000000005
92_IS_Techno_TS_DEC_HP_ELEC_gwp52,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.067897,51.620000000000005
93_IS_Techno_TS_DEC_HP_ELEC_gwp52,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.048511,52.120000000000005
94_IS_Techno_TS_DEC_HP_ELEC_gwp53,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.135837,52.620000000000005
95_IS_Techno_TS_DEC_HP_ELEC_gwp53,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.068935,53.120000000000005
96_IS_Techno_TS_DEC_HP_ELEC_gwp54,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.151472,53.620000000000005
97_IS_Techno_TS_DEC_HP_ELEC_gwp54,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.020292,54.120000000000005
98_IS_Techno_TS_DEC_HP_ELEC_gwp55,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.240181,54.620000000000005
99_IS_Techno_TS_DEC_HP_ELEC_gwp55,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.039028,55.120000000000005
100_IS_Techno_TS_DEC_HP_ELEC_gwp56,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.169778,55.620000000000005
101_IS_Techno_TS_DEC_HP_ELEC_gwp56,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.018724,56.120000000000005
102_IS_Techno_TS_DEC_HP_ELEC_gwp57,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.230692,56.620000000000005
103_IS_Techno_TS_DEC_HP_ELEC_gwp57,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.08187,57.120000000000005
104_IS_Techno_TS_DEC_HP_ELEC_gwp58,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.033722,57.620000000000005
105_IS_Techno_TS_DEC_HP_ELEC_gwp58,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.01883,58.120000000000005
106_IS_Techno_TS_DEC_HP_ELEC_gwp59,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.053731,58.620000000000005
107_IS_Techno_TS_DEC_HP_ELEC_gwp59,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.18301,59.120000000000005
108_IS_Techno_TS_DEC_HP_ELEC_gwp60,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.044518,59.620000000000005
109_IS_Techno_TS_DEC_HP_ELEC_gwp60,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.273199,60.120000000000005
110_IS_Techno_TS_DEC_HP_ELEC_gwp61,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.116346,60.620000000000005
111_IS_Techno_TS_DEC_HP_ELEC_gwp61,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.258809,61.120000000000005
112_IS_Techno_TS_DEC_HP_ELEC_gwp62,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.007505,61.620000000000005
113_IS_Techno_TS_DEC_HP_ELEC_gwp62,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.138286,62.120000000000005
114_IS_Techno_TS_DEC_HP_ELEC_gwp63,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.066822,62.620000000000005
115_IS_Techno_TS_DEC_HP_ELEC_gwp63,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.240279,63.120000000000005
116_IS_Techno_TS_DEC_HP_ELEC_gwp64,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.031698,63.620000000000005
117_IS_Techno_TS_DEC_HP_ELEC_gwp64,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.017127,64.12
118_IS_Techno_TS_DEC_HP_ELEC_gwp65,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.030083,64.62
119_IS_Techno_TS_DEC_HP_ELEC_gwp65,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.064117,65.12
120_IS_Techno_TS_DEC_HP_ELEC_gwp66,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.008278,65.62
121_IS_Techno_TS_DEC_HP_ELEC_gwp66,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.038256,66.12
122_IS_Techno_TS_DEC_HP_ELEC_gwp67,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.148157,66.62
123_IS_Techno_TS_DEC_HP_ELEC_gwp67,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.129991,67.12
124_IS_Techno_TS_DEC_HP_ELEC_gwp68,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.255356,67.62
125_IS_Techno_TS_DEC_HP_ELEC_gwp68,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.111394,68.12
126_IS_Techno_TS_DEC_HP_ELEC_gwp69,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.041168,68.62
127_IS_Techno_TS_DEC_HP_ELEC_gwp69,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.062272,69.12
128_IS_Techno_TS_DEC_HP_ELEC_gwp70,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.12853,69.62
129_IS_Techno_TS_DEC_HP_ELEC_gwp70,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.078074,70.12
130_IS_Techno_TS_DEC_HP_ELEC_gwp71,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.141796,70.62
131_IS_Techno_TS_DEC_HP_ELEC_gwp71,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.216918,71.12
132_IS_Techno_TS_DEC_HP_ELEC_gwp72,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.107781,71.62
133_IS_Techno_TS_DEC_HP_ELEC_gwp72,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.021378,72.12
134_IS_Techno_TS_DEC_HP_ELEC_gwp73,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.273208,72.62
135_IS_Techno_TS_DEC_HP_ELEC_gwp73,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.075852,73.12
136_IS_Techno_TS_DEC_HP_ELEC_gwp74,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.137176,73.62
137_IS_Techno_TS_DEC_HP_ELEC_gwp74,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.047561,74.12
138_IS_Techno_TS_DEC_HP_ELEC_gwp75,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.07194,74.62
139_IS_Techno_TS_DEC_HP_ELEC_gwp75,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.119143,75.12
140_IS_Techno_TS_DEC_HP_ELEC_gwp76,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.362741,75.62
141_IS_Techno_TS_DEC_HP_ELEC_gwp76,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.048593,76.12
142_IS_Techno_TS_DEC_HP_ELEC_gwp77,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.010828,76.62
143_IS_Techno_TS_DEC_HP_ELEC_gwp77,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.022968,77.12
144_IS_Techno_TS_DEC_HP_ELEC_gwp78,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.007666,77.62
145_IS_Techno_TS_DEC_HP_ELEC_gwp78,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.094729,78.12
146_IS_Techno_TS_DEC_HP_ELEC_gwp79,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.077355,78.62
147_IS_Techno_TS_DEC_HP_ELEC_gwp79,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.037906,79.12
148_IS_Techno_TS_DEC_HP_ELEC_gwp80,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.12944,79.62
149_IS_Techno_TS_DEC_HP_ELEC_gwp80,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.076197,80.12
150_IS_Techno_TS_DEC_HP_ELEC_gwp81,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,28.119251,80.62
151_IS_Techno_TS_DEC_HP_ELEC_gwp81,TS_DEC_HP_ELEC,BOAT_FREIGHT_DIESEL,27.996859,81.12
0_IS_Techno_TS_DEC_HP_ELEC_gwp6,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.641781,5.62
1_IS_Techno_TS_DEC_HP_ELEC_gwp6,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.736143,6.12
2_IS_Techno_TS_DEC_HP_ELEC_gwp7,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.127849,6.62
3_IS_Techno_TS_DEC_HP_ELEC_gwp7,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.76285,7.12
4_IS_Techno_TS_DEC_HP_ELEC_gwp8,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.738207,7.62
5_IS_Techno_TS_DEC_HP_ELEC_gwp8,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,5.990334,8.120000000000001
6_IS_Techno_TS_DEC_HP_ELEC_gwp9,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.134063,8.620000000000001
7_IS_Techno_TS_DEC_HP_ELEC_gwp9,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.869023,9.12
8_IS_Techno_TS_DEC_HP_ELEC_gwp10,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.746311,9.62
9_IS_Techno_TS_DEC_HP_ELEC_gwp10,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.829056,10.12
10_IS_Techno_TS_DEC_HP_ELEC_gwp11,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,6.396173,10.62
11_IS_Techno_TS_DEC_HP_ELEC_gwp11,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.657688,11.12
12_IS_Techno_TS_DEC_HP_ELEC_gwp12,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.88677,11.62
13_IS_Techno_TS_DEC_HP_ELEC_gwp12,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.969862,12.12
14_IS_Techno_TS_DEC_HP_ELEC_gwp13,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,6.776334,12.62
15_IS_Techno_TS_DEC_HP_ELEC_gwp13,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,10.752118,13.12
16_IS_Techno_TS_DEC_HP_ELEC_gwp14,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.473599,13.62
17_IS_Techno_TS_DEC_HP_ELEC_gwp14,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.753794,14.12
18_IS_Techno_TS_DEC_HP_ELEC_gwp15,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.093216,14.62
19_IS_Techno_TS_DEC_HP_ELEC_gwp15,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,5.082944,15.12
20_IS_Techno_TS_DEC_HP_ELEC_gwp16,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.46736,15.62
21_IS_Techno_TS_DEC_HP_ELEC_gwp16,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.716311,16.12
22_IS_Techno_TS_DEC_HP_ELEC_gwp17,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,5.297567,16.62
23_IS_Techno_TS_DEC_HP_ELEC_gwp17,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.320217,17.12
24_IS_Techno_TS_DEC_HP_ELEC_gwp18,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.404872,17.62
25_IS_Techno_TS_DEC_HP_ELEC_gwp18,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.936255,18.12
26_IS_Techno_TS_DEC_HP_ELEC_gwp19,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.546153,18.62
27_IS_Techno_TS_DEC_HP_ELEC_gwp19,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.14967,19.12
28_IS_Techno_TS_DEC_HP_ELEC_gwp20,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.916074,19.62
29_IS_Techno_TS_DEC_HP_ELEC_gwp20,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.027916,20.12
30_IS_Techno_TS_DEC_HP_ELEC_gwp21,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.70083,20.62
31_IS_Techno_TS_DEC_HP_ELEC_gwp21,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.001135,21.12
32_IS_Techno_TS_DEC_HP_ELEC_gwp22,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.851948,21.62
33_IS_Techno_TS_DEC_HP_ELEC_gwp22,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.722816,22.12
34_IS_Techno_TS_DEC_HP_ELEC_gwp23,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.234737,22.62
35_IS_Techno_TS_DEC_HP_ELEC_gwp23,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.811421,23.12
36_IS_Techno_TS_DEC_HP_ELEC_gwp24,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,6.800241,23.62
37_IS_Techno_TS_DEC_HP_ELEC_gwp24,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.314507,24.12
38_IS_Techno_TS_DEC_HP_ELEC_gwp25,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.365686,24.62
39_IS_Techno_TS_DEC_HP_ELEC_gwp25,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.562385,25.12
40_IS_Techno_TS_DEC_HP_ELEC_gwp26,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.517445,25.62
41_IS_Techno_TS_DEC_HP_ELEC_gwp26,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.824838,26.12
42_IS_Techno_TS_DEC_HP_ELEC_gwp27,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,5.898943,26.62
43_IS_Techno_TS_DEC_HP_ELEC_gwp27,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.735537,27.12
44_IS_Techno_TS_DEC_HP_ELEC_gwp28,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.493871,27.62
45_IS_Techno_TS_DEC_HP_ELEC_gwp28,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.961475,28.12
46_IS_Techno_TS_DEC_HP_ELEC_gwp29,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.826154,28.62
47_IS_Techno_TS_DEC_HP_ELEC_gwp29,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.269812,29.12
48_IS_Techno_TS_DEC_HP_ELEC_gwp30,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.393186,29.62
49_IS_Techno_TS_DEC_HP_ELEC_gwp30,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.521372,30.12
50_IS_Techno_TS_DEC_HP_ELEC_gwp31,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.221404,30.62
51_IS_Techno_TS_DEC_HP_ELEC_gwp31,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,5.156382,31.12
52_IS_Techno_TS_DEC_HP_ELEC_gwp32,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.195829,31.62
53_IS_Techno_TS_DEC_HP_ELEC_gwp32,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.059064,32.120000000000005
54_IS_Techno_TS_DEC_HP_ELEC_gwp33,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.394058,32.620000000000005
55_IS_Techno_TS_DEC_HP_ELEC_gwp33,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.904937,33.120000000000005
56_IS_Techno_TS_DEC_HP_ELEC_gwp34,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.299956,33.620000000000005
57_IS_Techno_TS_DEC_HP_ELEC_gwp34,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.701092,34.120000000000005
58_IS_Techno_TS_DEC_HP_ELEC_gwp35,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.956069,34.620000000000005
59_IS_Techno_TS_DEC_HP_ELEC_gwp35,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.14469,35.120000000000005
60_IS_Techno_TS_DEC_HP_ELEC_gwp36,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.844578,35.620000000000005
61_IS_Techno_TS_DEC_HP_ELEC_gwp36,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.891462,36.120000000000005
62_IS_Techno_TS_DEC_HP_ELEC_gwp37,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.750687,36.620000000000005
63_IS_Techno_TS_DEC_HP_ELEC_gwp37,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.441685,37.120000000000005
64_IS_Techno_TS_DEC_HP_ELEC_gwp38,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.204873,37.620000000000005
65_IS_Techno_TS_DEC_HP_ELEC_gwp38,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.592678,38.120000000000005
66_IS_Techno_TS_DEC_HP_ELEC_gwp39,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.828483,38.620000000000005
67_IS_Techno_TS_DEC_HP_ELEC_gwp39,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.422495,39.120000000000005
68_IS_Techno_TS_DEC_HP_ELEC_gwp40,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.072737,39.620000000000005
69_IS_Techno_TS_DEC_HP_ELEC_gwp40,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.235334,40.120000000000005
70_IS_Techno_TS_DEC_HP_ELEC_gwp41,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,8.616109,40.620000000000005
71_IS_Techno_TS_DEC_HP_ELEC_gwp41,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,6.21594,41.120000000000005
72_IS_Techno_TS_DEC_HP_ELEC_gwp42,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.076137,41.620000000000005
73_IS_Techno_TS_DEC_HP_ELEC_gwp42,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,6.188822,42.120000000000005
74_IS_Techno_TS_DEC_HP_ELEC_gwp43,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.476501,42.620000000000005
75_IS_Techno_TS_DEC_HP_ELEC_gwp43,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.285226,43.120000000000005
76_IS_Techno_TS_DEC_HP_ELEC_gwp44,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,3.338433,43.620000000000005
77_IS_Techno_TS_DEC_HP_ELEC_gwp44,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,4.175603,44.120000000000005
78_IS_Techno_TS_DEC_HP_ELEC_gwp45,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.431525,44.620000000000005
79_IS_Techno_TS_DEC_HP_ELEC_gwp45,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.592292,45.120000000000005
80_IS_Techno_TS_DEC_HP_ELEC_gwp46,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,2.018964,45.620000000000005
81_IS_Techno_TS_DEC_HP_ELEC_gwp46,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,5.4774,46.120000000000005
82_IS_Techno_TS_DEC_HP_ELEC_gwp47,TS_DEC_HP_ELEC,BOAT_FREIGHT_METHANOL,1.327889,46.620000000000005
