Scenario,TechnoModifiee,GWP,Technology,Capacity
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,BATT_LI,46.351318
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,BEV_BATT,1.5e-05
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,PHEV_BATT,9e-06
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,PHS,6.499937
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_DIRECT_ELEC,0.000192
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_HP_ELEC,60.365521
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_THHP_GAS,0.000192
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_COGEN_GAS,0.000191
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_COGEN_OIL,0.000191
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_ADVCOGEN_GAS,0.000191
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_ADVCOGEN_H2,0.000191
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_BOILER_GAS,0.000192
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_BOILER_WOOD,0.000192
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DEC_BOILER_OIL,0.000192
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DHN_DAILY,6.3e-05
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_DHN_SEASONAL,1003.796957
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,TS_HIGH_TEMP,70.195191
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,GAS_STORAGE,0.006461
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,H2_STORAGE,0.00148
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,DIESEL_STORAGE,1.948161
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,GASOLINE_STORAGE,1.9509
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,LFO_STORAGE,1.952124
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,AMMONIA_STORAGE,1.948756
Techno_BEV_BATT_gwp56,BEV_BATT,56.0,METHANOL_STORAGE,1.947976
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,BATT_LI,46.351214
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,BEV_BATT,8.3e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,PHEV_BATT,5e-06
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,PHS,6.499932
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_DIRECT_ELEC,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_HP_ELEC,60.365524
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_THHP_GAS,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_COGEN_GAS,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_COGEN_OIL,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_ADVCOGEN_GAS,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_ADVCOGEN_H2,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_BOILER_GAS,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_BOILER_WOOD,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DEC_BOILER_OIL,9.9e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DHN_DAILY,3.6e-05
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_DHN_SEASONAL,1003.794358
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,TS_HIGH_TEMP,70.195603
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,GAS_STORAGE,0.003244
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,H2_STORAGE,0.000765
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,DIESEL_STORAGE,0.979989
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,GASOLINE_STORAGE,0.987405
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,LFO_STORAGE,0.976366
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,AMMONIA_STORAGE,0.976252
Techno_BEV_BATT_gwp6,BEV_BATT,6.0,METHANOL_STORAGE,0.980656
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,BATT_LI,46.352946
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,BEV_BATT,1.8e-05
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,PHEV_BATT,1e-05
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,PHS,6.499388
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_DIRECT_ELEC,0.000224
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_HP_ELEC,60.365517
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_THHP_GAS,0.000224
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_COGEN_GAS,0.000223
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_COGEN_OIL,0.000223
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_ADVCOGEN_GAS,0.000222
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_ADVCOGEN_H2,0.000222
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_BOILER_GAS,0.000224
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_BOILER_WOOD,0.000224
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DEC_BOILER_OIL,0.000224
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DHN_DAILY,9.3e-05
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_DHN_SEASONAL,1003.792753
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,TS_HIGH_TEMP,70.194919
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,GAS_STORAGE,0.00704
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,H2_STORAGE,0.001632
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,DIESEL_STORAGE,1.960714
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,GASOLINE_STORAGE,1.980558
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,LFO_STORAGE,1.892593
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,AMMONIA_STORAGE,1.924634
Techno_BEV_BATT_gwp61,BEV_BATT,61.0,METHANOL_STORAGE,1.936102
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,BATT_LI,31.487814
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,BEV_BATT,1.3e-05
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,PHEV_BATT,8e-06
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,PHS,6.4997
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_DIRECT_ELEC,0.000162
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_HP_ELEC,56.118109
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_THHP_GAS,0.000162
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_COGEN_GAS,0.000162
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_COGEN_OIL,0.000162
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_ADVCOGEN_GAS,0.000161
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_ADVCOGEN_H2,0.000161
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_BOILER_GAS,0.000162
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_BOILER_WOOD,0.000162
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DEC_BOILER_OIL,0.000162
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DHN_DAILY,0.000588
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_DHN_SEASONAL,1011.368373
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,TS_HIGH_TEMP,83.048445
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,GAS_STORAGE,421791.512328
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,H2_STORAGE,2.424828
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,DIESEL_STORAGE,1.462853
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,GASOLINE_STORAGE,1.472643
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,LFO_STORAGE,1.47312
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,AMMONIA_STORAGE,1.467483
Techno_GAS_STORAGE_gwp0,GAS_STORAGE,0.0,METHANOL_STORAGE,1.467923
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,BATT_LI,46.37373
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,BEV_BATT,3.3e-05
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,PHEV_BATT,2e-05
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,PHS,6.499575
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_DIRECT_ELEC,0.000449
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_HP_ELEC,55.700318
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_THHP_GAS,0.00045
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_COGEN_GAS,0.000449
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_COGEN_OIL,0.000448
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_ADVCOGEN_GAS,0.000446
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_ADVCOGEN_H2,0.000446
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_BOILER_GAS,0.00045
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_BOILER_WOOD,0.00045
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DEC_BOILER_OIL,0.000449
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DHN_DAILY,0.001434
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_DHN_SEASONAL,976.271159
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,TS_HIGH_TEMP,79.647788
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,GAS_STORAGE,4681.785033
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,H2_STORAGE,0.970057
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,DIESEL_STORAGE,3.796347
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,GASOLINE_STORAGE,3.845478
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,LFO_STORAGE,3.775497
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,AMMONIA_STORAGE,3.776152
Techno_GAS_STORAGE_gwp1,GAS_STORAGE,1.0,METHANOL_STORAGE,3.796176
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,BATT_LI,46.351359
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,BEV_BATT,1.5e-05
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,PHEV_BATT,9e-06
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,PHS,6.499911
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_DIRECT_ELEC,0.000204
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_HP_ELEC,60.365522
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_THHP_GAS,0.000204
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_COGEN_GAS,0.000203
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_COGEN_OIL,0.000203
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_ADVCOGEN_GAS,0.000202
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_ADVCOGEN_H2,0.000203
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_BOILER_GAS,0.000204
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_BOILER_WOOD,0.000204
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DEC_BOILER_OIL,0.000204
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DHN_DAILY,0.000617
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_DHN_SEASONAL,1003.798042
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,TS_HIGH_TEMP,70.195127
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,GAS_STORAGE,0.046065
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,H2_STORAGE,0.001609
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,DIESEL_STORAGE,2.113051
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,GASOLINE_STORAGE,2.124518
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,LFO_STORAGE,2.116993
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,AMMONIA_STORAGE,2.113389
Techno_GAS_STORAGE_gwp2,GAS_STORAGE,2.0,METHANOL_STORAGE,2.116375
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,BATT_LI,46.351231
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,BEV_BATT,5e-06
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,PHEV_BATT,3e-06
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,PHS,6.499897
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_DIRECT_ELEC,7e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_HP_ELEC,60.365527
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_THHP_GAS,7e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_COGEN_GAS,7e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_COGEN_OIL,6.9e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_ADVCOGEN_GAS,6.9e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_ADVCOGEN_H2,6.9e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_BOILER_GAS,7e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_BOILER_WOOD,7e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DEC_BOILER_OIL,7e-05
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DHN_DAILY,0.0002
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_DHN_SEASONAL,1003.788511
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,TS_HIGH_TEMP,70.195907
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,GAS_STORAGE,0.006051
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,H2_STORAGE,0.000489
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,DIESEL_STORAGE,0.728019
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,GASOLINE_STORAGE,0.734029
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,LFO_STORAGE,0.71812
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,AMMONIA_STORAGE,0.724929
Techno_GAS_STORAGE_gwp3,GAS_STORAGE,3.0,METHANOL_STORAGE,0.726365
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,BATT_LI,46.351094
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,BEV_BATT,3e-06
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,PHEV_BATT,2e-06
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,PHS,6.499954
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_DIRECT_ELEC,4.2e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_HP_ELEC,60.365522
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_THHP_GAS,4.2e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_COGEN_GAS,4.2e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_COGEN_OIL,4.2e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_ADVCOGEN_GAS,4.1e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_ADVCOGEN_H2,4.2e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_BOILER_GAS,4.2e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_BOILER_WOOD,4.2e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DEC_BOILER_OIL,4.2e-05
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DHN_DAILY,0.000153
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_DHN_SEASONAL,1003.78872
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,TS_HIGH_TEMP,70.196007
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,GAS_STORAGE,0.002303
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,H2_STORAGE,0.0003
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,DIESEL_STORAGE,0.38554
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,GASOLINE_STORAGE,0.389271
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,LFO_STORAGE,0.383342
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,AMMONIA_STORAGE,0.383562
Techno_GAS_STORAGE_gwp4,GAS_STORAGE,4.0,METHANOL_STORAGE,0.385062
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,BATT_LI,46.351266
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,BEV_BATT,1.6e-05
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,PHEV_BATT,8e-06
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,PHS,6.499968
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_DIRECT_ELEC,0.000173
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_HP_ELEC,60.365523
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_THHP_GAS,0.000173
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_COGEN_GAS,0.000173
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_COGEN_OIL,0.000173
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_ADVCOGEN_GAS,0.000172
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_ADVCOGEN_H2,0.000173
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_BOILER_GAS,0.000173
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_BOILER_WOOD,0.000173
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DEC_BOILER_OIL,0.000173
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DHN_DAILY,0.000662
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_DHN_SEASONAL,1003.800007
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,TS_HIGH_TEMP,70.195198
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,GAS_STORAGE,0.008427
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,H2_STORAGE,0.001486
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,DIESEL_STORAGE,1.697495
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,GASOLINE_STORAGE,1.703961
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,LFO_STORAGE,1.712906
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,AMMONIA_STORAGE,1.703531
Techno_GAS_STORAGE_gwp5,GAS_STORAGE,5.0,METHANOL_STORAGE,1.704098
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,BATT_LI,46.351392
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,BEV_BATT,1e-05
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,PHEV_BATT,6e-06
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,PHS,6.499886
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_DIRECT_ELEC,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_HP_ELEC,60.365521
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_THHP_GAS,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_COGEN_GAS,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_COGEN_OIL,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_ADVCOGEN_GAS,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_ADVCOGEN_H2,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_BOILER_GAS,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_BOILER_WOOD,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DEC_BOILER_OIL,0.000137
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DHN_DAILY,0.000449
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_DHN_SEASONAL,1003.798875
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,TS_HIGH_TEMP,70.195414
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,GAS_STORAGE,0.005185
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,H2_STORAGE,0.00116
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,DIESEL_STORAGE,1.675948
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,GASOLINE_STORAGE,1.685903
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,LFO_STORAGE,1.666019
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,AMMONIA_STORAGE,1.670303
Techno_GAS_STORAGE_gwp6,GAS_STORAGE,6.0,METHANOL_STORAGE,1.673714
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,BATT_LI,46.40145
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,BEV_BATT,1.9e-05
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,PHEV_BATT,1.4e-05
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,PHS,6.499472
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_DIRECT_ELEC,0.000329
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_HP_ELEC,60.365544
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_THHP_GAS,0.00033
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_COGEN_GAS,0.000329
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_COGEN_OIL,0.000329
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_ADVCOGEN_GAS,0.000327
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_ADVCOGEN_H2,0.000327
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_BOILER_GAS,0.00033
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_BOILER_WOOD,0.00033
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DEC_BOILER_OIL,0.000329
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DHN_DAILY,0.000895
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_DHN_SEASONAL,1025.35904
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,TS_HIGH_TEMP,69.912019
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,GAS_STORAGE,0.009271
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,H2_STORAGE,11232.76677
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,DIESEL_STORAGE,3.131275
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,GASOLINE_STORAGE,3.169853
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,LFO_STORAGE,3.129036
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,AMMONIA_STORAGE,3.122296
Techno_H2_STORAGE_gwp0,H2_STORAGE,0.0,METHANOL_STORAGE,3.132414
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,BATT_LI,46.332799
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,BEV_BATT,2.8e-05
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,PHEV_BATT,1.8e-05
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,PHS,6.499764
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_DIRECT_ELEC,0.000418
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_HP_ELEC,60.365534
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_THHP_GAS,0.000419
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_COGEN_GAS,0.000418
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_COGEN_OIL,0.000417
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_ADVCOGEN_GAS,0.000414
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_ADVCOGEN_H2,0.000415
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_BOILER_GAS,0.000419
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_BOILER_WOOD,0.000419
Techno_H2_STORAGE_gwp1,H2_STORAGE,1.0,TS_DEC_BOILER_OIL,0.000419
